family_id,mode,n,p_record,q_target,k_contexts,descriptor_signature,local_exact_all,invariant_exact_direct,invariant_exact_agreement,lift_direct_consistent,agreement_basis_dim,lifted_rank,lifted_residual_norm,stack_residual_norm,stack_alignment,free_aug_threshold,restricted_aug_threshold,restricted_aug_found,free_aug_constructed_exact,candidate_count,library_rank_gain,library_target_defect,library_full_pool_feasible,library_full_pool_exact,library_search_limit,library_found_within_limit,notes
ao_extra_36,rank_limited,8,4,3,2,n8|p4|q3|k2|budget8|stackr6|targetr3,0,0,0,1,0,0,inf,inf,-inf,3,,0,1,13,8,0,1,1,2,0,
ao_extra_37,random_local_candidate,7,3,3,3,n7|p3|q3|k3|budget9|stackr3|targetr3,1,1,1,1,3,3,2.7479509228154137e-15,2.761000838085243e-15,0.9999999999999997,0,0,1,1,11,3,0,1,1,2,1,
ao_extra_38,random_local_candidate,9,5,2,3,n9|p5|q2|k3|budget15|stackr9|targetr2,1,1,1,1,2,2,2.31146419039328e-15,1.345120109338244e-14,0.9999999999999983,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_39,random_mixed,9,4,2,3,n9|p4|q2|k3|budget12|stackr9|targetr2,0,0,0,1,0,0,inf,9.960501231523758e-15,0.9999999999999987,2,,0,1,15,9,0,1,1,2,0,
ao_extra_40,random_local_candidate,8,3,2,3,n8|p3|q2|k3|budget9|stackr5|targetr2,1,1,1,1,2,2,1.405567122891122e-15,5.629739766038154e-15,0.9999999999999993,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_41,random_mixed,6,5,3,2,n6|p5|q3|k2|budget10|stackr6|targetr3,0,0,0,1,0,0,inf,5.662137425588298e-15,0.9999999999999993,3,,0,1,13,6,0,1,1,2,0,
ao_extra_42,random_local_candidate,6,4,2,3,n6|p4|q2|k3|budget12|stackr6|targetr2,1,1,1,1,2,2,2.462593796972316e-15,4.457514335395259e-15,0.9999999999999994,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_43,rank_limited,6,4,3,2,n6|p4|q3|k2|budget8|stackr6|targetr3,0,0,0,1,0,0,inf,1.2155801426035668e-14,0.9999999999999987,3,,0,1,13,6,0,1,1,2,0,
ao_extra_44,random_mixed,6,5,3,4,n6|p5|q3|k4|budget20|stackr6|targetr3,0,0,0,1,0,0,inf,5.309487274325303e-15,0.9999999999999993,3,,0,1,17,6,0,1,1,2,0,
ao_extra_45,random_local_candidate,7,5,2,3,n7|p5|q2|k3|budget15|stackr7|targetr2,1,1,1,1,2,2,1.8038988979531736e-15,7.835458479322536e-15,0.999999999999999,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_46,random_mixed,9,5,2,3,n9|p5|q2|k3|budget15|stackr9|targetr2,0,0,0,1,0,0,inf,5.5547221760443636e-15,0.9999999999999993,2,,0,1,15,9,0,1,1,2,0,
ao_extra_47,random_local_candidate,8,5,2,2,n8|p5|q2|k2|budget10|stackr8|targetr2,1,1,1,1,2,2,6.462222850547427e-15,6.538073133704117e-15,0.9999999999999992,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_48,random_mixed,6,3,2,3,n6|p3|q2|k3|budget9|stackr6|targetr2,0,0,0,1,0,0,inf,7.516792024291677e-15,0.9999999999999991,2,,0,1,15,6,0,1,1,2,0,
ao_extra_49,random_mixed,9,3,2,4,n9|p3|q2|k4|budget12|stackr9|targetr2,0,0,0,1,0,0,inf,1.3358248461206346e-14,0.9999999999999984,2,,0,1,17,9,0,1,1,2,0,
ao_extra_50,random_mixed,8,4,2,3,n8|p4|q2|k3|budget12|stackr8|targetr2,0,0,0,1,0,0,inf,4.339821898667232e-15,0.9999999999999994,2,,0,1,15,8,0,1,1,2,0,
ao_extra_51,random_local_candidate,9,4,2,3,n9|p4|q2|k3|budget12|stackr8|targetr2,1,1,1,1,2,2,2.0672052679986733e-15,4.697545332816089e-15,0.9999999999999992,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_52,random_local_candidate,8,5,2,2,n8|p5|q2|k2|budget10|stackr8|targetr2,1,1,1,1,2,2,2.817430187029739e-15,4.9601007531682564e-15,0.9999999999999993,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_53,random_local_candidate,6,3,2,2,n6|p3|q2|k2|budget6|stackr4|targetr2,1,1,1,1,2,2,2.3707876222259364e-15,4.513845153265833e-15,0.9999999999999994,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_54,random_mixed,7,3,2,2,n7|p3|q2|k2|budget6|stackr6|targetr2,0,0,0,1,0,0,inf,inf,-inf,2,,0,1,13,7,0,1,1,2,0,
ao_extra_55,random_mixed,7,5,2,2,n7|p5|q2|k2|budget10|stackr7|targetr2,0,0,0,1,0,0,inf,1.7889152132594664e-14,0.9999999999999978,2,,0,1,13,7,0,1,1,2,0,
ao_extra_56,random_mixed,6,4,2,4,n6|p4|q2|k4|budget16|stackr6|targetr2,0,0,0,1,0,0,inf,8.51856553749515e-15,0.999999999999999,2,,0,1,17,6,0,1,1,2,0,
ao_extra_57,rank_limited,8,4,3,2,n8|p4|q3|k2|budget8|stackr4|targetr3,0,0,0,1,0,0,inf,inf,-inf,3,,0,1,13,7,1,0,0,2,0,
ao_extra_58,random_mixed,6,5,2,4,n6|p5|q2|k4|budget20|stackr6|targetr2,0,0,0,1,0,0,inf,4.57741953986873e-15,0.9999999999999994,2,,0,1,17,6,0,1,1,2,0,
ao_extra_59,random_mixed,7,5,3,4,n7|p5|q3|k4|budget20|stackr7|targetr3,0,0,0,1,0,0,inf,8.849285410853269e-15,0.999999999999999,3,,0,1,17,7,0,1,1,2,0,
ao_extra_60,random_local_candidate,8,5,2,2,n8|p5|q2|k2|budget10|stackr8|targetr2,1,1,1,1,2,2,1.1657341758564144e-15,4.262394556123564e-15,0.9999999999999996,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_61,random_local_candidate,9,3,2,4,n9|p3|q2|k4|budget12|stackr6|targetr2,1,1,1,1,2,2,9.896137512792096e-16,6.016710262675563e-15,0.9999999999999992,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_62,random_mixed,6,4,3,3,n6|p4|q3|k3|budget12|stackr6|targetr3,0,0,0,1,0,0,inf,7.641017212589066e-15,0.999999999999999,3,,0,1,15,6,0,1,1,2,0,
ao_extra_63,random_local_candidate,8,3,2,2,n8|p3|q2|k2|budget6|stackr4|targetr2,1,1,1,1,2,2,1.1881526203463274e-15,2.5073902190240937e-15,0.9999999999999997,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_64,random_local_candidate,6,4,2,3,n6|p4|q2|k3|budget12|stackr6|targetr2,1,1,1,1,2,2,2.3554657679089182e-15,1.3812045665117414e-14,0.9999999999999978,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_65,random_local_candidate,9,4,3,3,n9|p4|q3|k3|budget12|stackr6|targetr3,1,1,1,1,3,3,3.354286002543853e-15,6.344399593890546e-15,0.9999999999999993,0,0,1,1,11,3,0,1,1,2,1,
ao_extra_66,random_mixed,8,4,3,4,n8|p4|q3|k4|budget16|stackr8|targetr3,0,0,0,1,0,0,inf,7.005190574351762e-15,0.9999999999999992,3,,0,1,17,8,0,1,1,2,0,
ao_extra_67,random_mixed,7,5,3,2,n7|p5|q3|k2|budget10|stackr7|targetr3,0,0,0,1,0,0,inf,5.497706264910442e-15,0.9999999999999993,3,,0,1,13,7,0,1,1,2,0,
ao_extra_68,random_local_candidate,6,5,2,3,n6|p5|q2|k3|budget15|stackr6|targetr2,1,1,1,1,2,2,1.5752511826998018e-15,5.156938146233355e-15,0.9999999999999992,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_69,random_local_candidate,8,3,3,3,n8|p3|q3|k3|budget9|stackr3|targetr3,1,1,1,1,3,3,3.8193489933529785e-15,3.5240018266742336e-15,0.9999999999999997,0,0,1,1,11,3,0,1,1,2,1,
ao_extra_70,random_mixed,6,5,3,2,n6|p5|q3|k2|budget10|stackr6|targetr3,0,0,0,1,0,0,inf,4.00299009870075e-15,0.9999999999999996,3,,0,1,13,6,0,1,1,2,0,
ao_extra_71,rank_limited,8,5,3,2,n8|p5|q3|k2|budget10|stackr6|targetr3,0,0,0,1,0,0,inf,inf,-inf,3,,0,1,10,7,1,0,0,2,0,
ao_extra_72,random_mixed,7,3,3,4,n7|p3|q3|k4|budget12|stackr7|targetr3,0,0,0,1,0,0,inf,2.1076010431540927e-14,0.999999999999998,3,,0,1,17,7,0,1,1,2,0,
ao_extra_73,random_mixed,8,3,2,2,n8|p3|q2|k2|budget6|stackr6|targetr2,0,0,0,1,0,0,inf,inf,-inf,2,,0,1,13,8,0,1,1,2,0,
ao_extra_74,random_mixed,7,5,2,4,n7|p5|q2|k4|budget20|stackr7|targetr2,0,0,0,1,0,0,inf,1.2486431129267744e-14,0.999999999999998,2,,0,1,17,7,0,1,1,2,0,
ao_extra_75,random_local_candidate,7,4,3,2,n7|p4|q3|k2|budget8|stackr5|targetr3,1,1,1,1,3,3,3.1901635470421983e-15,1.2279136919433219e-14,0.9999999999999987,0,0,1,1,11,3,0,1,1,2,1,
ao_extra_76,random_local_candidate,6,3,2,4,n6|p3|q2|k4|budget12|stackr6|targetr2,1,1,1,1,2,2,1.5133004189148268e-15,3.655526272116834e-15,0.9999999999999996,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_77,random_local_candidate,9,4,3,3,n9|p4|q3|k3|budget12|stackr6|targetr3,1,1,1,1,3,3,3.691967596912903e-15,5.201801412939304e-15,0.9999999999999996,0,0,1,1,11,3,0,1,1,2,1,
ao_extra_78,random_mixed,7,4,2,3,n7|p4|q2|k3|budget12|stackr7|targetr2,0,0,0,1,0,0,inf,1.1897530360566235e-14,0.9999999999999983,2,,0,1,15,7,0,1,1,2,0,
ao_extra_79,random_mixed,7,3,2,4,n7|p3|q2|k4|budget12|stackr7|targetr2,0,0,0,1,0,0,inf,2.7111955412596303e-14,0.9999999999999958,2,,0,1,17,7,0,1,1,2,0,
ao_extra_80,random_local_candidate,8,3,2,4,n8|p3|q2|k4|budget12|stackr6|targetr2,1,1,1,1,2,2,5.187805916652638e-15,4.897881066598247e-15,0.9999999999999994,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_81,random_mixed,8,4,3,3,n8|p4|q3|k3|budget12|stackr8|targetr3,0,0,0,1,0,0,inf,1.7320902488521377e-14,0.9999999999999982,3,,0,1,15,8,0,1,1,2,0,
ao_extra_82,random_local_candidate,8,3,3,4,n8|p3|q3|k4|budget12|stackr3|targetr3,1,1,1,1,3,3,4.583285185259637e-15,5.324026591078224e-15,0.9999999999999994,0,0,1,1,11,3,0,1,1,2,1,
ao_extra_83,random_local_candidate,8,5,3,3,n8|p5|q3|k3|budget15|stackr8|targetr3,1,1,1,1,3,3,1.7590982550781886e-15,8.604760732672544e-15,0.999999999999999,0,0,1,1,11,3,0,1,1,2,1,
ao_extra_84,random_mixed,8,5,3,2,n8|p5|q3|k2|budget10|stackr8|targetr3,0,0,0,1,0,0,inf,9.023764073195417e-15,0.9999999999999989,3,,0,1,13,8,0,1,1,2,0,
ao_extra_85,rank_limited,7,3,3,4,n7|p3|q3|k4|budget12|stackr4|targetr3,0,0,0,1,0,0,inf,inf,-inf,3,,0,1,15,7,0,1,1,2,0,
ao_extra_86,rank_limited,9,3,2,3,n9|p3|q2|k3|budget9|stackr3|targetr2,0,0,0,1,1,0,inf,inf,-inf,2,,0,1,9,6,2,0,0,2,0,
ao_extra_87,random_mixed,6,3,3,4,n6|p3|q3|k4|budget12|stackr6|targetr3,0,0,0,1,0,0,inf,3.974987025984779e-15,0.9999999999999996,3,,0,1,17,6,0,1,1,2,0,
ao_extra_88,random_local_candidate,9,5,2,4,n9|p5|q2|k4|budget20|stackr9|targetr2,1,1,1,1,2,2,1.2407949935358742e-15,8.37778268650407e-15,0.9999999999999991,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_89,random_mixed,7,4,3,2,n7|p4|q3|k2|budget8|stackr7|targetr3,0,0,0,1,0,0,inf,8.986636477125414e-15,0.999999999999999,3,,0,1,13,7,0,1,1,2,0,
ao_extra_90,rank_limited,8,3,2,2,n8|p3|q2|k2|budget6|stackr4|targetr2,0,0,0,1,0,0,inf,inf,-inf,2,,0,1,13,7,1,0,0,2,0,
ao_extra_91,random_mixed,7,4,2,4,n7|p4|q2|k4|budget16|stackr7|targetr2,0,0,0,1,0,0,inf,8.14714796572024e-15,0.999999999999999,2,,0,1,17,7,0,1,1,2,0,
ao_extra_92,random_local_candidate,7,3,2,3,n7|p3|q2|k3|budget9|stackr5|targetr2,1,1,1,1,2,2,2.2574451889463975e-15,5.2636026980796326e-15,0.9999999999999993,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_93,rank_limited,9,3,2,3,n9|p3|q2|k3|budget9|stackr6|targetr2,0,0,0,1,0,0,inf,inf,-inf,2,,0,1,15,9,0,1,1,2,0,
ao_extra_94,random_mixed,6,5,2,2,n6|p5|q2|k2|budget10|stackr6|targetr2,0,0,0,1,0,0,inf,5.512399866715408e-15,0.9999999999999993,2,,0,1,13,6,0,1,1,2,0,
ao_extra_95,random_mixed,8,3,2,3,n8|p3|q2|k3|budget9|stackr8|targetr2,0,0,0,1,0,0,inf,1.0374498048392114e-14,0.9999999999999987,2,,0,1,15,8,0,1,1,2,0,
ao_extra_96,random_mixed,6,5,2,2,n6|p5|q2|k2|budget10|stackr6|targetr2,0,0,0,1,0,0,inf,5.249840747695029e-15,0.9999999999999993,2,,0,1,13,6,0,1,1,2,0,
ao_extra_97,random_local_candidate,7,4,3,4,n7|p4|q3|k4|budget16|stackr7|targetr3,1,1,1,1,3,3,3.397649788700579e-15,5.493010035738688e-15,0.9999999999999994,0,0,1,1,11,3,0,1,1,2,1,
ao_extra_98,random_local_candidate,9,4,2,2,n9|p4|q2|k2|budget8|stackr6|targetr2,1,1,1,1,2,2,4.3072705337347296e-15,4.028362776626173e-15,0.9999999999999996,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_99,random_local_candidate,9,4,2,2,n9|p4|q2|k2|budget8|stackr6|targetr2,1,1,1,1,2,2,8.140715532824174e-16,5.963740137803432e-15,0.9999999999999994,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_100,random_local_candidate,8,5,2,3,n8|p5|q2|k3|budget15|stackr8|targetr2,1,1,1,1,2,2,1.708546755786254e-15,3.65304921738801e-15,0.9999999999999996,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_101,rank_limited,6,4,3,2,n6|p4|q3|k2|budget8|stackr2|targetr3,0,0,0,1,2,0,inf,inf,-inf,3,,0,1,10,5,1,0,0,2,0,
ao_extra_102,random_local_candidate,6,4,2,2,n6|p4|q2|k2|budget8|stackr6|targetr2,1,1,1,1,2,2,9.177407546166862e-16,4.681018148279871e-15,0.9999999999999994,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_103,random_local_candidate,8,5,2,3,n8|p5|q2|k3|budget15|stackr8|targetr2,1,1,1,1,2,2,1.0108899190771798e-15,5.996826401236796e-15,0.9999999999999992,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_104,random_mixed,8,3,3,3,n8|p3|q3|k3|budget9|stackr8|targetr3,0,0,0,1,0,0,inf,2.174457602609798e-14,0.9999999999999977,3,,0,1,15,8,0,1,1,2,0,
ao_extra_105,random_mixed,6,4,3,4,n6|p4|q3|k4|budget16|stackr6|targetr3,0,0,0,1,0,0,inf,4.4368136255167194e-15,0.9999999999999996,3,,0,1,17,6,0,1,1,2,0,
ao_extra_106,random_local_candidate,7,4,2,4,n7|p4|q2|k4|budget16|stackr7|targetr2,1,1,1,1,2,2,1.6120351342206215e-15,5.026231277956745e-15,0.9999999999999994,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_107,random_mixed,9,3,3,2,n9|p3|q3|k2|budget6|stackr6|targetr3,0,0,0,1,0,0,inf,inf,-inf,3,,0,1,13,8,1,0,0,2,0,
ao_extra_108,random_mixed,6,4,2,3,n6|p4|q2|k3|budget12|stackr6|targetr2,0,0,0,1,0,0,inf,7.542983016623164e-15,0.9999999999999991,2,,0,1,15,6,0,1,1,2,0,
ao_extra_109,random_mixed,9,3,3,2,n9|p3|q3|k2|budget6|stackr6|targetr3,0,0,0,1,0,0,inf,inf,-inf,3,,0,1,13,8,1,0,0,2,0,
ao_extra_110,random_local_candidate,6,4,3,3,n6|p4|q3|k3|budget12|stackr6|targetr3,1,1,1,1,3,3,6.341951638620818e-15,8.432866052508407e-15,0.999999999999999,0,0,1,1,11,3,0,1,1,2,1,
ao_extra_111,random_mixed,8,4,3,2,n8|p4|q3|k2|budget8|stackr8|targetr3,0,0,0,1,0,0,inf,1.0075541560662084e-14,0.9999999999999991,3,,0,1,13,8,0,1,1,2,0,
ao_extra_112,random_local_candidate,8,5,3,4,n8|p5|q3|k4|budget20|stackr8|targetr3,1,1,1,1,3,3,3.1049049791619626e-15,5.711245040279744e-15,0.9999999999999994,0,0,1,1,11,3,0,1,1,2,1,
ao_extra_113,random_mixed,8,3,3,4,n8|p3|q3|k4|budget12|stackr8|targetr3,0,0,0,1,0,0,inf,7.119994943548825e-15,0.9999999999999991,3,,0,1,17,8,0,1,1,2,0,
ao_extra_114,random_mixed,7,5,3,4,n7|p5|q3|k4|budget20|stackr7|targetr3,0,0,0,1,0,0,inf,1.1978460426690862e-14,0.9999999999999989,3,,0,1,17,7,0,1,1,2,0,
ao_extra_115,random_mixed,8,3,2,3,n8|p3|q2|k3|budget9|stackr8|targetr2,0,0,0,1,0,0,inf,5.798723660000158e-15,0.9999999999999993,2,,0,1,15,8,0,1,1,2,0,
ao_extra_116,random_mixed,8,5,3,3,n8|p5|q3|k3|budget15|stackr8|targetr3,0,0,0,1,0,0,inf,7.427404481178333e-15,0.9999999999999993,3,,0,1,15,8,0,1,1,2,0,
ao_extra_117,rank_limited,6,3,3,3,n6|p3|q3|k3|budget9|stackr6|targetr3,0,0,0,1,0,0,inf,7.842853470761745e-15,0.9999999999999991,3,,0,1,12,6,0,1,1,2,0,
ao_extra_118,rank_limited,6,4,3,3,n6|p4|q3|k3|budget12|stackr6|targetr3,0,0,0,1,0,0,inf,6.52013858905055e-15,0.9999999999999993,3,,0,1,15,6,0,1,1,2,0,
ao_extra_119,random_mixed,9,4,2,3,n9|p4|q2|k3|budget12|stackr9|targetr2,0,0,0,1,0,0,inf,9.802709779302583e-15,0.9999999999999988,2,,0,1,15,9,0,1,1,2,0,
ao_extra_120,random_local_candidate,8,5,2,3,n8|p5|q2|k3|budget15|stackr8|targetr2,1,1,1,1,2,2,3.0871292915029807e-15,5.740088579071093e-15,0.9999999999999993,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_121,random_local_candidate,8,4,3,2,n8|p4|q3|k2|budget8|stackr5|targetr3,1,1,1,1,3,3,4.1740172790447855e-14,6.8554340371106205e-15,0.9999999999999993,0,0,1,1,11,3,0,1,1,2,1,
ao_extra_122,random_mixed,6,5,3,2,n6|p5|q3|k2|budget10|stackr6|targetr3,0,0,0,1,0,0,inf,9.182692154109258e-15,0.999999999999999,3,,0,1,13,6,0,1,1,2,0,
ao_extra_123,random_mixed,7,3,2,2,n7|p3|q2|k2|budget6|stackr6|targetr2,0,0,0,1,0,0,inf,inf,-inf,2,,0,1,13,7,0,1,1,2,0,
ao_extra_124,random_mixed,8,5,2,4,n8|p5|q2|k4|budget20|stackr8|targetr2,0,0,0,1,0,0,inf,5.5965179799211526e-15,0.9999999999999992,2,,0,1,17,8,0,1,1,2,0,
ao_extra_125,random_mixed,7,3,3,4,n7|p3|q3|k4|budget12|stackr7|targetr3,0,0,0,1,0,0,inf,1.6136185547316357e-14,0.9999999999999981,3,,0,1,17,7,0,1,1,2,0,
ao_extra_126,random_local_candidate,9,4,3,2,n9|p4|q3|k2|budget8|stackr5|targetr3,1,1,1,1,3,3,4.904517022746813e-15,9.171807062506833e-15,0.9999999999999992,0,0,1,1,11,3,0,1,1,2,1,
ao_extra_127,random_mixed,7,3,3,3,n7|p3|q3|k3|budget9|stackr7|targetr3,0,0,0,1,0,0,inf,5.371689938816957e-15,0.9999999999999994,3,,0,1,15,7,0,1,1,2,0,
ao_extra_128,random_local_candidate,9,5,2,4,n9|p5|q2|k4|budget20|stackr9|targetr2,1,1,1,1,2,2,2.261690197137048e-15,6.469669285779349e-15,0.9999999999999991,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_129,random_local_candidate,7,5,2,4,n7|p5|q2|k4|budget20|stackr7|targetr2,1,1,1,1,2,2,1.6467268631127714e-15,5.78275944600711e-15,0.9999999999999993,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_130,random_local_candidate,9,4,3,3,n9|p4|q3|k3|budget12|stackr6|targetr3,1,1,1,1,3,3,5.29915290911086e-15,3.688780871400334e-15,0.9999999999999997,0,0,1,1,11,3,0,1,1,2,1,
ao_extra_131,random_local_candidate,6,3,2,3,n6|p3|q2|k3|budget9|stackr5|targetr2,1,1,1,1,2,2,1.9641850382783467e-15,3.568292035180542e-15,0.9999999999999994,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_132,random_local_candidate,7,5,3,3,n7|p5|q3|k3|budget15|stackr7|targetr3,1,1,1,1,3,3,4.679236476191708e-15,5.5900618177857586e-15,0.9999999999999993,0,0,1,1,11,2,0,1,1,2,1,
ao_extra_133,random_mixed,6,3,3,4,n6|p3|q3|k4|budget12|stackr6|targetr3,0,0,0,1,0,0,inf,8.29854578871764e-15,0.999999999999999,3,,0,1,17,6,0,1,1,2,0,
ao_extra_134,rank_limited,9,5,2,3,n9|p5|q2|k3|budget15|stackr6|targetr2,0,0,0,1,0,0,inf,inf,-inf,2,,0,1,15,9,0,1,1,2,0,
ao_extra_135,random_mixed,9,5,2,4,n9|p5|q2|k4|budget20|stackr9|targetr2,0,0,0,1,0,0,inf,2.3525728059348222e-14,0.9999999999999969,2,,0,1,17,9,0,1,1,2,0,
ao_extra_136,random_local_candidate,9,5,3,2,n9|p5|q3|k2|budget10|stackr7|targetr3,1,1,1,1,3,3,7.209092418947239e-15,5.7320902270284e-15,0.9999999999999994,0,0,1,1,11,3,0,1,1,2,1,
ao_extra_137,random_local_candidate,9,5,2,4,n9|p5|q2|k4|budget20|stackr9|targetr2,1,1,1,1,2,2,1.7840740515527858e-15,6.725846631149505e-15,0.9999999999999993,0,0,1,1,11,4,0,1,1,2,1,
ao_extra_138,rank_limited,7,4,3,4,n7|p4|q3|k4|budget16|stackr4|targetr3,0,0,0,1,0,0,inf,inf,-inf,3,,0,1,10,7,0,1,1,2,0,
ao_extra_139,rank_limited,6,4,3,3,n6|p4|q3|k3|budget12|stackr6|targetr3,0,0,0,1,0,0,inf,1.6301811500268424e-14,0.9999999999999978,3,,0,1,15,6,0,1,1,2,0,
