counterexample_id,counterexample_type,weakened_assumption,related_witness_id,n,p,q,k,total_budget,stack_rank,amount_signature,local_exact_all,invariant_exact,agreement_exact,cid,free_threshold,library_defect,library_rank_gain,restricted_found,restricted_rows,status,failure_boundary,notes
pc_78,model_mismatch_failure,target_model_consistency,,9,2,1,2,4,2,n9|p2|q1|k2|b4,0,0,0,2.8961905087696236,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_79,model_mismatch_failure,target_model_consistency,,9,2,1,3,6,2,n9|p2|q1|k3|b6,0,0,0,4.236088342379611,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_80,model_mismatch_failure,target_model_consistency,,6,2,1,4,8,2,n6|p2|q1|k4|b8,0,0,0,3.6992175559590694,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_81,model_mismatch_failure,target_model_consistency,,6,2,1,2,4,2,n6|p2|q1|k2|b4,0,0,0,5.464739482272522,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_82,model_mismatch_failure,target_model_consistency,,8,2,1,4,8,2,n8|p2|q1|k4|b8,0,0,0,2.514068300402186,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_83,model_mismatch_failure,target_model_consistency,,9,2,1,2,4,2,n9|p2|q1|k2|b4,0,0,0,3.2934162975686676,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_84,model_mismatch_failure,target_model_consistency,,8,2,1,2,4,2,n8|p2|q1|k2|b4,0,0,0,3.6702299976015285,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_85,model_mismatch_failure,target_model_consistency,,8,2,1,2,4,2,n8|p2|q1|k2|b4,0,0,0,2.576528216919456,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_86,model_mismatch_failure,target_model_consistency,,7,2,1,4,8,2,n7|p2|q1|k4|b8,0,0,0,5.8946988682607655,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_87,model_mismatch_failure,target_model_consistency,,7,2,1,2,4,2,n7|p2|q1|k2|b4,0,0,0,4.341309675313395,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_88,model_mismatch_failure,target_model_consistency,,7,2,1,2,4,2,n7|p2|q1|k2|b4,0,0,0,4.091966036822841,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_89,model_mismatch_failure,target_model_consistency,,7,2,1,2,4,2,n7|p2|q1|k2|b4,0,0,0,4.278249502240232,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_90,model_mismatch_failure,target_model_consistency,,9,2,1,2,4,2,n9|p2|q1|k2|b4,0,0,0,4.306464317817451,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_91,model_mismatch_failure,target_model_consistency,,7,2,1,2,4,2,n7|p2|q1|k2|b4,0,0,0,3.104776906581154,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_92,model_mismatch_failure,target_model_consistency,,8,2,1,2,4,2,n8|p2|q1|k2|b4,0,0,0,5.514794236015252,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_93,model_mismatch_failure,target_model_consistency,,6,2,1,4,8,2,n6|p2|q1|k4|b8,0,0,0,3.813815609645172,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_94,model_mismatch_failure,target_model_consistency,,7,2,1,4,8,2,n7|p2|q1|k4|b8,0,0,0,5.998789956627808,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_95,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,6,2,1,4,8,3,n6|p2|q1|k4|b8,1,0,0,4.143096606337697,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_96,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,6,2,1,4,8,3,n6|p2|q1|k4|b8,1,0,0,2.6135628912177493,1,0,5,1,1,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_97,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,9,2,1,5,10,3,n9|p2|q1|k5|b10,1,0,0,5.461078409151907,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_98,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,7,2,1,3,6,3,n7|p2|q1|k3|b6,1,0,0,2.488001801045848,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_99,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,7,2,1,5,10,3,n7|p2|q1|k5|b10,1,0,0,3.3242070554717302,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_100,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,9,2,1,5,10,3,n9|p2|q1|k5|b10,1,0,0,8.369006011337051,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_101,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,8,2,1,3,6,3,n8|p2|q1|k3|b6,1,0,0,5.972447588117377,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_102,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,7,2,1,3,6,3,n7|p2|q1|k3|b6,1,0,0,2.614568885123156,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_103,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,7,2,1,3,6,3,n7|p2|q1|k3|b6,1,0,0,2.775431049215426,1,0,5,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_104,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,7,2,1,3,6,3,n7|p2|q1|k3|b6,1,0,0,1.9895857777878148,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_105,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,6,2,1,4,8,3,n6|p2|q1|k4|b8,1,0,0,5.041984415038751,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_106,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,7,2,1,3,6,3,n7|p2|q1|k3|b6,1,0,0,4.7398407728252065,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_107,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,6,2,1,5,10,3,n6|p2|q1|k5|b10,1,0,0,4.4417887750211795,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_108,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,7,2,1,3,6,3,n7|p2|q1|k3|b6,1,0,0,4.808105564598208,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_109,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,6,2,1,4,8,3,n6|p2|q1|k4|b8,1,0,0,4.562545549840554,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_110,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,9,2,1,5,10,3,n9|p2|q1|k5|b10,1,0,0,5.4963400299554594,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_111,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,7,2,1,5,10,3,n7|p2|q1|k5|b10,1,0,0,4.220797986454908,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_112,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,9,2,1,4,8,3,n9|p2|q1|k4|b8,1,0,0,7.362128020077793,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_113,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,6,2,1,4,8,3,n6|p2|q1|k4|b8,1,0,0,3.421544699497645,1,0,5,1,1,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_114,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,8,2,1,5,10,3,n8|p2|q1|k5|b10,1,0,0,4.317362824466928,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_115,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,8,2,1,4,8,3,n8|p2|q1|k4|b8,1,0,0,4.831139066434819,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_116,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,7,2,1,3,6,3,n7|p2|q1|k3|b6,1,0,0,5.629143401091421,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_117,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,6,2,1,5,10,3,n6|p2|q1|k5|b10,1,0,0,6.8397200524828845,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_118,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,7,2,1,3,6,3,n7|p2|q1|k3|b6,1,0,0,3.62196969731608,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_119,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,7,2,1,5,10,3,n7|p2|q1|k5|b10,1,0,0,3.66608972350913,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_120,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,6,2,1,5,10,3,n6|p2|q1|k5|b10,1,0,0,5.948940419540034,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_121,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,7,2,1,3,6,3,n7|p2|q1|k3|b6,1,0,0,5.759835330048777,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_122,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,7,2,1,4,8,3,n7|p2|q1|k4|b8,1,0,0,5.544156097740914,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_123,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,6,2,1,5,10,3,n6|p2|q1|k5|b10,1,0,0,6.105705165287851,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_124,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,7,2,1,5,10,3,n7|p2|q1|k5|b10,1,0,0,4.4376064691778705,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_125,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,9,2,1,3,6,3,n9|p2|q1|k3|b6,1,0,0,6.2876368235054,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_126,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,6,2,1,5,10,3,n6|p2|q1|k5|b10,1,0,0,4.989174447045566,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_127,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,6,2,1,3,6,3,n6|p2|q1|k3|b6,1,0,0,2.085578048418659,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_128,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,8,2,1,3,6,3,n8|p2|q1|k3|b6,1,0,0,5.686166461923709,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_129,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,7,2,1,3,6,3,n7|p2|q1|k3|b6,1,0,0,4.0880060235318085,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_130,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,7,2,1,4,8,3,n7|p2|q1|k4|b8,1,0,0,4.641015410369268,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_131,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,7,2,1,5,10,3,n7|p2|q1|k5|b10,1,0,0,3.8564235076615527,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_132,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,8,2,1,4,8,3,n8|p2|q1|k4|b8,1,0,0,2.3520113059140986,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_133,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,9,2,1,4,8,3,n9|p2|q1|k4|b8,1,0,0,5.4688715086196815,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_134,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,8,2,1,4,8,3,n8|p2|q1|k4|b8,1,0,0,6.840590142470013,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_135,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,9,2,1,4,8,3,n9|p2|q1|k4|b8,1,0,0,4.292408075056364,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_136,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,8,2,1,4,8,3,n8|p2|q1|k4|b8,1,0,0,2.397169991776809,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_137,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,6,2,1,4,8,3,n6|p2|q1|k4|b8,1,0,0,3.331377225361185,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_138,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,8,2,1,5,10,3,n8|p2|q1|k5|b10,1,0,0,5.8261813426419,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_139,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,7,2,1,5,10,3,n7|p2|q1|k5|b10,1,0,0,4.351553165219875,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_140,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,6,2,1,5,10,3,n6|p2|q1|k5|b10,1,0,0,2.7301388165344997,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_141,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,8,2,1,3,6,3,n8|p2|q1|k3|b6,1,0,0,2.894983201836495,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_142,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,8,2,1,5,10,3,n8|p2|q1|k5|b10,1,0,0,5.499023117679081,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_143,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,9,2,1,4,8,3,n9|p2|q1|k4|b8,1,0,0,6.2685677513458495,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_144,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,8,2,1,5,10,3,n8|p2|q1|k5|b10,1,0,0,5.211632335881616,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_145,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,8,2,1,4,8,3,n8|p2|q1|k4|b8,1,0,0,5.720378712363329,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_146,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,8,2,1,5,10,3,n8|p2|q1|k5|b10,1,0,0,6.070403267798381,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_147,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,9,2,1,4,8,3,n9|p2|q1|k4|b8,1,0,0,4.392364890684821,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_148,nonlinear_measurement_collision,linear_supported_class_extension,,1,1,1,1,1,1,n1|p1|q1|k1|b1,1,0,0,,,,,0,,OPEN,y=x^2 collapses sign information for target tau(x)=x,"toy state x=-1.0, record y=1.0"
pc_149,nonlinear_measurement_collision,linear_supported_class_extension,,1,1,1,1,1,1,n1|p1|q1|k1|b1,1,0,0,,,,,0,,OPEN,y=x^2 collapses sign information for target tau(x)=x,"toy state x=-0.5, record y=0.25"
pc_150,nonlinear_measurement_collision,linear_supported_class_extension,,1,1,1,1,1,1,n1|p1|q1|k1|b1,1,0,0,,,,,0,,OPEN,y=x^2 collapses sign information for target tau(x)=x,"toy state x=0.5, record y=0.25"
pc_151,nonlinear_measurement_collision,linear_supported_class_extension,,1,1,1,1,1,1,n1|p1|q1|k1|b1,1,0,0,,,,,0,,OPEN,y=x^2 collapses sign information for target tau(x)=x,"toy state x=1.0, record y=1.0"
