lane,subdomain,context_id,target,standard_entropy,standard_mi_state,standard_mi_target,standard_fisher_trace,standard_rank,standard_qfi_trace,recoverability_defect,recoverability_alignment,compatibility_defect,compatibility_csr,tfcd,ambiguity_lid,ambiguity_index,is_real_data,rmse_bestfit,chi2_bestfit,nfw_rmse,burkert_rmse,p_nfw,p_burkert,verdict_good
dark_matter_hidden_mass,galaxy_burkert_bestfit,F568-V1_burkert,halo_family_label,1.6879430945989,9.451042792580534,0.9998844332680155,6330.105749020067,3.0,,6.16338257974043e-06,,0.8942037979075741,0.1057962020924259,1.232676515948086e-05,1.0,29.33629445799298,1,2.809966174749355,0.6626291049198328,20.220601754994025,2.809966174749355,6.16338257974043e-06,0.9999938366164202,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,F568-V1_burkert,local_profile_class,1.6879430945989,9.451042792580534,0.3999151000703858,6330.105749020067,3.0,,0.14613573815170278,,0.9576856111175016,0.04231438888249834,0.29227147630340555,1.0,29.33629445799298,1,2.809966174749355,0.6626291049198328,20.220601754994025,2.809966174749355,6.16338257974043e-06,0.9999938366164202,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,F568-V1_burkert,fine_latent_geometry,1.6879430945989,9.451042792580534,4.90067974005287,6330.105749020067,3.0,,0.033495918906090466,,0.4814667706403668,0.5185332293596332,,1.0,29.33629445799298,1,2.809966174749355,0.6626291049198328,20.220601754994025,2.809966174749355,6.16338257974043e-06,0.9999938366164202,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,F574-1_burkert,enclosed_mass,1.4345491399952024,11.784628926656437,2.2314642770694832,22116.28485099817,3.0,,0.21794102008985586,,0.8106461993027217,0.18935380069727828,,1.0,192.68283744723945,1,0.9477005584059006,0.5619856940215393,10.777654097876107,0.9477005584059006,1.037823111010611e-18,0.9999999999989999,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,F574-1_burkert,halo_family_label,1.4345491399952024,11.784628926656437,0.9999999999586942,22116.28485099817,3.0,,1.037823111010611e-18,,0.9151437006474826,0.08485629935251737,2.075646222021222e-18,1.0,192.68283744723945,1,0.9477005584059006,0.5619856940215393,10.777654097876107,0.9477005584059006,1.037823111010611e-18,0.9999999999989999,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,F574-1_burkert,local_profile_class,1.4345491399952024,11.784628926656437,0.6341324954889414,22116.28485099817,3.0,,0.06998495529704969,,0.9461898631314088,0.05381013686859116,0.13996991059409938,1.0,192.68283744723945,1,0.9477005584059006,0.5619856940215393,10.777654097876107,0.9477005584059006,1.037823111010611e-18,0.9999999999989999,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,F574-1_burkert,fine_latent_geometry,1.4345491399952024,11.784628926656437,6.234420509169382,22116.28485099817,3.0,,0.013282833494574221,,0.4709701469625971,0.5290298530374029,,1.0,192.68283744723945,1,0.9477005584059006,0.5619856940215393,10.777654097876107,0.9477005584059006,1.037823111010611e-18,0.9999999999989999,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,F579-V1_burkert,enclosed_mass,1.4299111709758698,8.46740596213385,0.6539335781028459,2606.5625872311357,3.0,,0.8231769877027371,,0.9227704941717416,0.07722950582825838,,1.0,39.700920917248624,1,4.059879201748614,2.0325907265533716,3.910681044516737,4.059879201748614,0.4725477862704463,0.5274522137290262,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,F579-V1_burkert,halo_family_label,1.4299111709758698,8.46740596213385,0.0021755931492989378,2606.5625872311357,3.0,,0.4725477862704463,,0.9997430626145684,0.00025693738543163837,0.9450955725408926,1.0,39.700920917248624,1,4.059879201748614,2.0325907265533716,3.910681044516737,4.059879201748614,0.4725477862704463,0.5274522137290262,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,F579-V1_burkert,local_profile_class,1.4299111709758698,8.46740596213385,0.9701936937603441,2606.5625872311357,3.0,,0.0030409069031759306,,0.8854201985709625,0.11457980142903744,0.006081813806351861,1.0,39.700920917248624,1,4.059879201748614,2.0325907265533716,3.910681044516737,4.059879201748614,0.4725477862704463,0.5274522137290262,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,F579-V1_burkert,fine_latent_geometry,1.4299111709758698,8.46740596213385,4.869354632699948,2606.5625872311357,3.0,,0.03423201838776977,,0.4249295882970947,0.5750704117029053,,1.0,39.700920917248624,1,4.059879201748614,2.0325907265533716,3.910681044516737,4.059879201748614,0.4725477862704463,0.5274522137290262,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,F583-1_burkert,enclosed_mass,1.516623811079363,10.929187291575275,3.326034897288145,8525.183502494752,3.0,,0.10021521908123632,,0.6956740873265108,0.3043259126734892,,1.0,108.40674470968797,1,2.5778563933290966,3.85372959288563,6.859750197667851,2.5778563933290966,7.525477215877716e-08,0.9999999247442278,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,F583-1_burkert,halo_family_label,1.516623811079363,10.929187291575275,0.9999981106283538,8525.183502494752,3.0,,7.525477215877716e-08,,0.9085020611368607,0.09149793886313932,1.5050954431755432e-07,1.0,108.40674470968797,1,2.5778563933290966,3.85372959288563,6.859750197667851,2.5778563933290966,7.525477215877716e-08,0.9999999247442278,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,F583-1_burkert,local_profile_class,1.516623811079363,10.929187291575275,0.022723398115391258,8525.183502494752,3.0,,0.41149070783337693,,0.9979208519801919,0.0020791480198081615,0.8229814156667539,1.0,108.40674470968797,1,2.5778563933290966,3.85372959288563,6.859750197667851,2.5778563933290966,7.525477215877716e-08,0.9999999247442278,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,F583-1_burkert,fine_latent_geometry,1.516623811079363,10.929187291575275,6.461333328032281,8525.183502494752,3.0,,0.01134939792637897,,0.40880020118120064,0.5911997988187994,,1.0,108.40674470968797,1,2.5778563933290966,3.85372959288563,6.859750197667851,2.5778563933290966,7.525477215877716e-08,0.9999999247442278,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,IC2574_burkert,enclosed_mass,1.9357417972482365,12.024632387934481,4.284037025728988,12945.063626820998,3.0,,0.05139835905508424,,0.6437282332200366,0.3562717667799634,,0.0,248.0845736351266,1,2.134063983548578,38.12907396835723,6.0338968017419425,2.134063983548578,9.579830942721237e-71,0.9999999999989999,1
dark_matter_hidden_mass,galaxy_burkert_bestfit,IC2574_burkert,halo_family_label,1.9357417972482365,12.024632387934481,0.9999999999586942,12945.063626820998,3.0,,9.579830942721237e-71,,0.9168373745078399,0.08316262549216011,1.9159661885442475e-70,0.0,248.0845736351266,1,2.134063983548578,38.12907396835723,6.0338968017419425,2.134063983548578,9.579830942721237e-71,0.9999999999989999,1
dark_matter_hidden_mass,galaxy_burkert_bestfit,IC2574_burkert,local_profile_class,1.9357417972482365,12.024632387934481,0.9999999999586942,12945.063626820998,3.0,,7.140481541277246e-25,,0.9168373745078399,0.08316262549216011,1.4280963082554491e-24,0.0,248.0845736351266,1,2.134063983548578,38.12907396835723,6.0338968017419425,2.134063983548578,9.579830942721237e-71,0.9999999999989999,1
dark_matter_hidden_mass,galaxy_burkert_bestfit,IC2574_burkert,fine_latent_geometry,1.9357417972482365,12.024632387934481,7.137009942047527,12945.063626820998,3.0,,0.007104882254136858,,0.40646751503116185,0.5935324849688381,,0.0,248.0845736351266,1,2.134063983548578,38.12907396835723,6.0338968017419425,2.134063983548578,9.579830942721237e-71,0.9999999999989999,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,IC4202_burkert,enclosed_mass,2.1697367178034823,16.655083588278142,3.535947768480638,59377.019462130826,3.0,,0.08653537490801456,,0.7876955855706879,0.21230441442931214,,0.0,2194.5620450301913,1,23.254388344794712,970.6300734311612,26.96349310783396,23.254388344794712,1.0115214080895169e-44,0.9999999999989999,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,IC4202_burkert,halo_family_label,2.1697367178034823,16.655083588278142,0.9999999999586942,59377.019462130826,3.0,,1.0115214080895169e-44,,0.9399582719199023,0.0600417280800977,2.0230428161790337e-44,0.0,2194.5620450301913,1,23.254388344794712,970.6300734311612,26.96349310783396,23.254388344794712,1.0115214080895169e-44,0.9999999999989999,1
dark_matter_hidden_mass,galaxy_burkert_bestfit,IC4202_burkert,local_profile_class,2.1697367178034823,16.655083588278142,0.9999999999586942,59377.019462130826,3.0,,1.324961131109798e-100,,0.9399582719199023,0.0600417280800977,2.649922262219596e-100,0.0,2194.5620450301913,1,23.254388344794712,970.6300734311612,26.96349310783396,23.254388344794712,1.0115214080895169e-44,0.9999999999989999,1
dark_matter_hidden_mass,galaxy_burkert_bestfit,IC4202_burkert,fine_latent_geometry,2.1697367178034823,16.655083588278142,7.980624464260264,59377.019462130826,3.0,,0.003959096084549332,,0.5208295159877172,0.47917048401228274,,0.0,2194.5620450301913,1,23.254388344794712,970.6300734311612,26.96349310783396,23.254388344794712,1.0115214080895169e-44,0.9999999999989999,1
dark_matter_hidden_mass,galaxy_burkert_bestfit,KK98-251_burkert,enclosed_mass,1.565596230357602,8.492948516647445,0.755991773496231,2078.389455956681,3.0,,0.7348137794695105,,0.9109859465161746,0.08901405348382538,,1.0,17.795870025715107,1,0.9998507630292307,3.748880806238006,2.979333461325394,0.9998507630292307,3.8544695818994516e-07,0.9999996145520418,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,KK98-251_burkert,halo_family_label,1.565596230357602,8.492948516647445,0.9999912312131061,2078.389455956681,3.0,,3.8544695818994516e-07,,0.8822562942359801,0.11774370576401991,7.708939163798903e-07,1.0,17.795870025715107,1,0.9998507630292307,3.748880806238006,2.979333461325394,0.9998507630292307,3.8544695818994516e-07,0.9999996145520418,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,KK98-251_burkert,local_profile_class,1.565596230357602,8.492948516647445,0.026520177844749915,2078.389455956681,3.0,,0.40442419242584915,,0.9968773886015244,0.0031226113984756192,0.8088483848516983,1.0,17.795870025715107,1,0.9998507630292307,3.748880806238006,2.979333461325394,0.9998507630292307,3.8544695818994516e-07,0.9999996145520418,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,KK98-251_burkert,fine_latent_geometry,1.565596230357602,8.492948516647445,4.701629653992007,2078.389455956681,3.0,,0.038458237474312804,,0.44640784707735925,0.5535921529226407,,1.0,17.795870025715107,1,0.9998507630292307,3.748880806238006,2.979333461325394,0.9998507630292307,3.8544695818994516e-07,0.9999996145520418,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0024_burkert,enclosed_mass,2.114269567013887,13.392507850645623,3.2001078538642953,43221.99373057988,3.0,,0.1094606089917242,,0.7610523817083277,0.23894761829167233,,0.0,442.6371880143272,1,3.4020431185203077,17.674402230175865,9.250120960514332,3.4020431185203077,4.905263086446355e-08,0.9999999509463691,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0024_burkert,halo_family_label,2.114269567013887,13.392507850645623,0.9999987381804616,43221.99373057988,3.0,,4.905263086446355e-08,,0.9253314801579711,0.07466851984202898,9.81052617289271e-08,0.0,442.6371880143272,1,3.4020431185203077,17.674402230175865,9.250120960514332,3.4020431185203077,4.905263086446355e-08,0.9999999509463691,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0024_burkert,local_profile_class,2.114269567013887,13.392507850645623,0.9999999999586942,43221.99373057988,3.0,,4.7791974385240046e-18,,0.9253313859427391,0.07466861405726086,9.558394877048009e-18,0.0,442.6371880143272,1,3.4020431185203077,17.674402230175865,9.250120960514332,3.4020431185203077,4.905263086446355e-08,0.9999999509463691,1
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0024_burkert,fine_latent_geometry,2.114269567013887,13.392507850645623,7.207642599924005,43221.99373057988,3.0,,0.006765397418838965,,0.4618153164213721,0.5381846835786279,,0.0,442.6371880143272,1,3.4020431185203077,17.674402230175865,9.250120960514332,3.4020431185203077,4.905263086446355e-08,0.9999999509463691,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0055_burkert,enclosed_mass,1.494193430493157,14.560559183704338,4.215204266155431,28523.712556372127,3.0,,0.053917211535384944,,0.7105053306693785,0.28949466933062146,,0.0,825.0906854965093,1,1.1678245859502583,4.100972678457608,14.4553898059307,1.1678245859502583,8.121716933252052e-104,0.9999999999989999,1
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0055_burkert,halo_family_label,1.494193430493157,14.560559183704338,0.9999999999586942,28523.712556372127,3.0,,8.121716933252052e-104,,0.931321318958831,0.06867868104116899,1.6243433866504104e-103,0.0,825.0906854965093,1,1.1678245859502583,4.100972678457608,14.4553898059307,1.1678245859502583,8.121716933252052e-104,0.9999999999989999,1
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0055_burkert,local_profile_class,1.494193430493157,14.560559183704338,0.9887640414902261,28523.712556372127,3.0,,0.0009827802076859248,,0.9320929897667106,0.06790701023328938,0.0019655604153718496,0.0,825.0906854965093,1,1.1678245859502583,4.100972678457608,14.4553898059307,1.1678245859502583,8.121716933252052e-104,0.9999999999989999,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0055_burkert,fine_latent_geometry,1.494193430493157,14.560559183704338,7.64904390412742,28523.712556372127,3.0,,0.004982114768932766,,0.47467375341683593,0.5253262465831641,,0.0,825.0906854965093,1,1.1678245859502583,4.100972678457608,14.4553898059307,1.1678245859502583,8.121716933252052e-104,0.9999999999989999,1
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0100_burkert,enclosed_mass,1.7956828983511026,11.71647702636906,3.269543668629489,10968.186227286615,3.0,,0.10425981767822842,,0.7209448146169649,0.2790551853830351,,1.0,197.22555322064787,1,1.4490538686419794,1.5041017936476182,15.408104007650463,1.4490538686419794,3.4317940952013427e-42,0.9999999999989999,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0100_burkert,halo_family_label,1.7956828983511026,11.71647702636906,0.9999999999586942,10968.186227286615,3.0,,3.4317940952013427e-42,,0.9146501121703992,0.08534988782960082,6.863588190402685e-42,1.0,197.22555322064787,1,1.4490538686419794,1.5041017936476182,15.408104007650463,1.4490538686419794,3.4317940952013427e-42,0.9999999999989999,1
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0100_burkert,local_profile_class,1.7956828983511026,11.71647702636906,0.0009337392075171591,10968.186227286615,3.0,,0.48201279543212505,,0.9999203054633731,7.969453662698174e-05,0.9640255908642501,1.0,197.22555322064787,1,1.4490538686419794,1.5041017936476182,15.408104007650463,1.4490538686419794,3.4317940952013427e-42,0.9999999999989999,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0100_burkert,fine_latent_geometry,1.7956828983511026,11.71647702636906,5.7162982409113345,10968.186227286615,3.0,,0.019023978157807393,,0.5121145863175206,0.4878854136824794,,1.0,197.22555322064787,1,1.4490538686419794,1.5041017936476182,15.408104007650463,1.4490538686419794,3.4317940952013427e-42,0.9999999999989999,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0247_burkert,enclosed_mass,1.730242340656556,13.147876479347708,1.5858563119214846,26985.502625102785,3.0,,0.3533070739031801,,0.8793830840735004,0.12061691592649963,,0.0,399.6768761637057,1,8.16535321702391,79.52152122778432,19.727735482733017,8.16535321702391,2.3990210375941984e-135,0.9999999999989999,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0247_burkert,halo_family_label,1.730242340656556,13.147876479347708,0.9999999999586942,26985.502625102785,3.0,,2.3990210375941984e-135,,0.9239420904562449,0.07605790954375517,4.798042075188397e-135,0.0,399.6768761637057,1,8.16535321702391,79.52152122778432,19.727735482733017,8.16535321702391,2.3990210375941984e-135,0.9999999999989999,1
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0247_burkert,local_profile_class,1.730242340656556,13.147876479347708,0.9745999279699575,26985.502625102785,3.0,,0.002521798362203479,,0.9258739668340488,0.07412603316595118,0.005043596724406958,0.0,399.6768761637057,1,8.16535321702391,79.52152122778432,19.727735482733017,8.16535321702391,2.3990210375941984e-135,0.9999999999989999,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0247_burkert,fine_latent_geometry,1.730242340656556,13.147876479347708,5.808790212212867,26985.502625102785,3.0,,0.01784222548925535,,0.5581955594626142,0.4418044405373857,,0.0,399.6768761637057,1,8.16535321702391,79.52152122778432,19.727735482733017,8.16535321702391,2.3990210375941984e-135,0.9999999999989999,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0289_burkert,enclosed_mass,1.8453657445737646,15.769405434446274,4.664608583386645,37786.99456967429,3.0,,0.03945942419148544,,0.7041988296402477,0.29580117035975223,,0.0,1453.7526494814435,1,11.969782097813468,49.93680810589064,25.8063203084445,11.969782097813468,1.5130796921364776e-49,0.9999999999989999,1
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0289_burkert,halo_family_label,1.8453657445737646,15.769405434446274,0.9999999999586942,37786.99456967429,3.0,,1.5130796921364776e-49,,0.9365860682499595,0.06341393175004052,3.026159384272955e-49,0.0,1453.7526494814435,1,11.969782097813468,49.93680810589064,25.8063203084445,11.969782097813468,1.5130796921364776e-49,0.9999999999989999,1
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0289_burkert,local_profile_class,1.8453657445737646,15.769405434446274,0.9999999999586942,37786.99456967429,3.0,,7.806672769930273e-221,,0.9365860682499595,0.06341393175004052,1.5613345539860546e-220,0.0,1453.7526494814435,1,11.969782097813468,49.93680810589064,25.8063203084445,11.969782097813468,1.5130796921364776e-49,0.9999999999989999,1
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0289_burkert,fine_latent_geometry,1.8453657445737646,15.769405434446274,6.832120763315155,37786.99456967429,3.0,,0.008776946288915136,,0.5667483601892022,0.43325163981079784,,0.0,1453.7526494814435,1,11.969782097813468,49.93680810589064,25.8063203084445,11.969782097813468,1.5130796921364776e-49,0.9999999999989999,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0300_burkert,enclosed_mass,2.28151018873626,13.40467006135826,4.666099625092944,20528.70916963168,3.0,,0.03941860012762466,,0.6519049253928344,0.34809507460716566,,0.0,477.19786708002636,1,3.2826583987037172,9.9413843322956,3.916269790122089,3.2826583987037172,0.07894632502997102,0.9210536749691078,1
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0300_burkert,halo_family_label,2.28151018873626,13.40467006135826,0.6015444240279813,20528.70916963168,3.0,,0.07894632502997102,,0.955124264806632,0.044875735193368,0.15789265005994205,0.0,477.19786708002636,1,3.2826583987037172,9.9413843322956,3.916269790122089,3.2826583987037172,0.07894632502997102,0.9210536749691078,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0300_burkert,local_profile_class,2.28151018873626,13.40467006135826,0.8689610300301482,20528.70916963168,3.0,,0.018170079630332153,,0.9351747543167729,0.06482524568322712,0.036340159260664306,0.0,477.19786708002636,1,3.2826583987037172,9.9413843322956,3.916269790122089,3.2826583987037172,0.07894632502997102,0.9210536749691078,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0300_burkert,fine_latent_geometry,2.28151018873626,13.40467006135826,6.715912514315684,20528.70916963168,3.0,,0.009513241765363112,,0.49898710795756973,0.5010128920424303,,0.0,477.19786708002636,1,3.2826583987037172,9.9413843322956,3.916269790122089,3.2826583987037172,0.07894632502997102,0.9210536749691078,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0891_burkert,enclosed_mass,2.0441104177484006,17.246655159974146,3.792819615686985,302995.36146539747,3.0,,0.07234040320363241,,0.7800837565019958,0.2199162434980042,,0.0,2822.6127243285137,1,6.536548329221304,14.566105489425919,10.5167463134194,6.536548329221304,3.889467454078434e-06,0.9999961105315459,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0891_burkert,halo_family_label,2.0441104177484006,17.246655159974146,0.999924487202233,302995.36146539747,3.0,,3.889467454078434e-06,,0.9420221209314344,0.057977879068565545,7.778934908156868e-06,0.0,2822.6127243285137,1,6.536548329221304,14.566105489425919,10.5167463134194,6.536548329221304,3.889467454078434e-06,0.9999961105315459,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0891_burkert,local_profile_class,2.0441104177484006,17.246655159974146,0.2122382441998073,302995.36146539747,3.0,,0.2356679796192097,,0.9876939474796036,0.012306052520396392,0.4713359592384194,0.0,2822.6127243285137,1,6.536548329221304,14.566105489425919,10.5167463134194,6.536548329221304,3.889467454078434e-06,0.9999961105315459,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC0891_burkert,fine_latent_geometry,2.0441104177484006,17.246655159974146,6.4011433213658355,302995.36146539747,3.0,,0.011832983389928704,,0.6288472598314866,0.3711527401685134,,0.0,2822.6127243285137,1,6.536548329221304,14.566105489425919,10.5167463134194,6.536548329221304,3.889467454078434e-06,0.9999961105315459,0
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC1003_burkert,enclosed_mass,2.230731984907654,18.30312484227206,5.9696971847728895,132820.9132809364,3.0,,0.015958695105298026,,0.6738427325269862,0.3261572674730137,,0.0,4706.382239129579,1,4.518210457887065,92.44028731630871,10.76277929846573,4.518210457887065,3.4942622928254053e-133,0.9999999999989999,1
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC1003_burkert,halo_family_label,2.230731984907654,18.30312484227206,0.9999999999586942,132820.9132809364,3.0,,3.4942622928254053e-133,,0.9453645206173134,0.05463547938268661,6.988524585650811e-133,0.0,4706.382239129579,1,4.518210457887065,92.44028731630871,10.76277929846573,4.518210457887065,3.4942622928254053e-133,0.9999999999989999,1
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC1003_burkert,local_profile_class,2.230731984907654,18.30312484227206,0.9999999999586942,132820.9132809364,3.0,,0.0,,0.9453645206173134,0.05463547938268661,0.0,0.0,4706.382239129579,1,4.518210457887065,92.44028731630871,10.76277929846573,4.518210457887065,3.4942622928254053e-133,0.9999999999989999,1
dark_matter_hidden_mass,galaxy_burkert_bestfit,NGC1003_burkert,fine_latent_geometry,2.230731984907654,18.30312484227206,8.608346078729074,132820.9132809364,3.0,,0.002562306096047085,,0.5296788852771396,0.4703211147228604,,0.0,4706.382239129579,1,4.518210457887065,92.44028731630871,10.76277929846573,4.518210457887065,3.4942622928254053e-133,0.9999999999989999,1
dark_matter_hidden_mass,galaxy_nfw_bestfit,NGC1090_nfw,enclosed_mass,2.7049868557726664,14.67227830302513,3.002007711198405,155294.17460281544,3.0,,0.12581017433759248,,0.7953959399352826,0.20460406006471749,,1.0,735.4149152408728,1,9.237924858015331,52.77074522881732,9.237924858015331,9.84551435668187,0.9999999999989999,5.275937547753951e-22,0
dark_matter_hidden_mass,galaxy_nfw_bestfit,NGC1090_nfw,halo_family_label,2.7049868557726664,14.67227830302513,0.9999999999586942,155294.17460281544,3.0,,5.275937547753951e-22,,0.931844258996061,0.06815574100393898,1.0551875095507903e-21,1.0,735.4149152408728,1,9.237924858015331,52.77074522881732,9.237924858015331,9.84551435668187,0.9999999999989999,5.275937547753951e-22,0
dark_matter_hidden_mass,galaxy_nfw_bestfit,NGC1090_nfw,local_profile_class,2.7049868557726664,14.67227830302513,0.9942822697782998,155294.17460281544,3.0,,0.00045591114553477995,,0.9322339551333825,0.06776604486661753,0.0009118222910695599,1.0,735.4149152408728,1,9.237924858015331,52.77074522881732,9.237924858015331,9.84551435668187,0.9999999999989999,5.275937547753951e-22,0
dark_matter_hidden_mass,galaxy_nfw_bestfit,NGC1090_nfw,fine_latent_geometry,2.7049868557726664,14.67227830302513,5.248252777692581,155294.17460281544,3.0,,0.026318967755454118,,0.642301442945606,0.35769855705439396,,1.0,735.4149152408728,1,9.237924858015331,52.77074522881732,9.237924858015331,9.84551435668187,0.9999999999989999,5.275937547753951e-22,0
dark_matter_hidden_mass,galaxy_nfw_bestfit,NGC1705_nfw,enclosed_mass,1.9211854965885544,9.502980900076745,3.2866266220984692,9556.923630171144,3.0,,0.10301945407516483,,0.6541478240715051,0.34585217592849493,,1.0,62.47712086940078,1,1.7432932402260533,0.7951514097808252,1.7432932402260533,3.3790632692522093,0.7557227575076241,0.24427724249162017,0
dark_matter_hidden_mass,galaxy_nfw_bestfit,NGC1705_nfw,halo_family_label,1.9211854965885544,9.502980900076745,0.19791887637678274,9556.923630171144,3.0,,0.24427724249162017,,0.9791729691495871,0.020827030850412882,0.48855448498324033,1.0,62.47712086940078,1,1.7432932402260533,0.7951514097808252,1.7432932402260533,3.3790632692522093,0.7557227575076241,0.24427724249162017,0
