battlefield,subdomain,context_id,standard_entropy,standard_mi_state,standard_mi_target,standard_fisher_trace,standard_rank,standard_qfi_trace,recoverability_defect,recoverability_alignment,compatibility_defect,compatibility_csr,tfcd,closure_defect,cco,ambiguity_lid,ambiguity_index,retained_energy,observability_rank,bayes_error,is_real_data,flow_monotone,verdict_good,compatibility_lift_ref
hidden_inference,sparc_rotation_curve,NGC4013_halo_plus_bary,1.9860535746331103,1.3690059031984518,0.8894354018152562,57836.096673871165,3.0,,5.6590421854960775,,0.35030564898424466,0.6496943510157553,0.04629629629629633,,,0.0,0.0007922198287159461,,,0.02777777777777778,1,,1,0.4130135648956274
hidden_inference,sparc_rotation_curve,NGC4100_halo_only,1.8472444899122602,2.0842953160960107,0.7126417936566768,175193.94386142428,2.0,,12.788869468077458,,0.6580898166621174,0.34191018333788253,0.1428571428571428,,,0.0,0.00018876649361717327,,,0.125,1,,0,0.511131722751274
hidden_inference,sparc_rotation_curve,NGC4100_halo_plus_bary,1.8472444899122602,1.6845608142862893,0.2924812503605782,56457.82416383563,3.0,,6.252072584817857,,0.8263753686538791,0.17362463134612088,0.3333333333333333,,,0.0,0.001242002740045874,,,0.25,1,,0,0.511131722751274
hidden_inference,sparc_rotation_curve,NGC4157_halo_only,2.2256108145207376,1.983084164143437,0.4912611994993241,69058.68190704053,2.0,,12.060039074504793,,0.7522741553878945,0.24772584461210548,0.23529411764705874,,,0.0,0.00039354421889231097,,,0.1764705882352941,1,,0,0.4821992132282429
hidden_inference,sparc_rotation_curve,NGC4157_halo_plus_bary,2.2256108145207376,1.8810054880546372,0.7421236998811129,11742.165168270147,3.0,,6.244697721276715,,0.6054643622286142,0.3945356377713857,0.11764705882352941,,,0.0,0.004035177936939679,,,0.11764705882352941,1,,1,0.4821992132282429
hidden_inference,sparc_rotation_curve,NGC4183_halo_only,1.9123508077539726,1.1875160450482927,0.5636747204211954,46838.5822689737,2.0,,3.424570492689606,,0.5253329647446806,0.4746670352553194,0.19565217391304346,,,0.0,0.0004510634965632963,,,0.17391304347826086,1,,1,0.24782015700633966
hidden_inference,sparc_rotation_curve,NGC4183_halo_plus_bary,1.9123508077539726,1.2914447200727794,0.46521113318248203,20478.64515174552,3.0,,2.57589289551199,,0.6397746446659637,0.3602253553340363,0.22898550724637684,,,0.0,0.005023571789283262,,,0.1739130434782609,1,,1,0.24782015700633966
hidden_inference,sparc_rotation_curve,NGC4217_halo_only,1.9300801441115987,1.3879961225153026,0.571692174919148,69998.03243023537,2.0,,14.139931288299477,,0.588116878969995,0.411883121030005,0.20526315789473687,,,0.0,0.00030620216448259177,,,0.15789473684210528,1,,0,-1.9582969001233694
hidden_inference,sparc_rotation_curve,NGC4217_halo_plus_bary,1.9300801441115987,1.240799728718993,0.5350150163917791,3822.700971030729,3.0,,41.830114898133786,,0.5688143670500871,0.4311856329499128,0.22055137844611528,,,0.0,0.02691286097576184,,,0.15789473684210525,1,,0,-1.9582969001233694
hidden_inference,sparc_rotation_curve,NGC4559_halo_only,1.6297404264752884,1.6962111034244685,0.7971804688852168,107319.44040152653,2.0,,2.280704574489976,,0.5300228448712576,0.46997715512874244,0.09375,,,0.0,0.00024075408073080058,,,0.0625,1,,1,-0.13009272175068679
hidden_inference,sparc_rotation_curve,NGC4559_halo_plus_bary,1.6297404264752884,1.5240306345392518,0.785788969616458,76076.67132932591,3.0,,2.577407640094619,,0.4844008041518014,0.5155991958481986,0.09687499999999998,,,0.0,0.00200304593267685,,,0.0625,1,,1,-0.13009272175068679
hidden_inference,sparc_rotation_curve,NGC5005_halo_only,1.404678473063571,1.0985798617120746,0.7358395832131406,21562.184639882922,2.0,,15.715136885810274,,0.3301901765554156,0.6698098234445844,0.12962962962962962,,,0.0,0.0008368170691426852,,,0.1111111111111111,1,,0,-0.3447591827632886
hidden_inference,sparc_rotation_curve,NGC5005_halo_plus_bary,1.404678473063571,1.2152390544959564,0.6302765537748002,912.422684065607,3.0,,21.133074635575436,,0.48135590981626286,0.5186440901837371,0.1666666666666667,,,2.0,110351.89755586043,,,0.1111111111111111,1,,0,-0.3447591827632886
hidden_inference,sparc_rotation_curve,NGC5033_halo_only,1.2406705316766884,1.249013869405902,0.34135340928758795,917619.1939428328,2.0,,20.185081238580526,,0.7267016662913808,0.2732983337086192,0.31818181818181823,,,0.0,4.44442085320777e-05,,,0.2727272727272727,1,,0,0.4142789711664506
hidden_inference,sparc_rotation_curve,NGC5033_halo_plus_bary,1.2406705316766884,1.3754101899116467,0.490032684142108,573040.0383818003,3.0,,11.822826550150161,,0.6437188791122839,0.35628112088771613,0.24242424242424243,,,0.0,0.00037398677776074034,,,0.18181818181818182,1,,0,0.4142789711664506
hidden_inference,sparc_rotation_curve,NGC5055_halo_only,1.7420625893494752,1.8180803925366293,0.5548430911889229,2907424.7486175387,2.0,,6.514697468468489,,0.6948192756125637,0.3051807243874362,0.21428571428571436,,,0.0,6.634808349196331e-06,,,0.1785714285714286,1,,0,0.5737473614865177
hidden_inference,sparc_rotation_curve,NGC5055_halo_plus_bary,1.7420625893494752,1.376490107658048,0.5373350556291708,955450.7575309514,3.0,,2.776906985051797,,0.6096339140835604,0.3903660859164396,0.22500000000000003,,,0.0,4.204795711934676e-05,,,0.1785714285714286,1,,1,0.5737473614865177
hidden_inference,sparc_rotation_curve,NGC5371_halo_only,1.3235315761100483,1.193238038848441,0.4886684626425029,560179.1273879658,2.0,,17.06476104256004,,0.5904685848650094,0.4095314151349906,0.21929824561403508,,,0.0,4.4501940928419957e-05,,,0.15789473684210525,1,,0,0.23149849187286212
hidden_inference,sparc_rotation_curve,NGC5371_halo_plus_bary,1.3235315761100483,1.1416354077249604,0.4370658315190226,290220.1257559476,3.0,,13.11429459703662,,0.6171581324811894,0.3828418675188106,0.23684210526315788,,,0.0,0.00020277433348888158,,,0.15789473684210525,1,,0,0.23149849187286212
hidden_inference,sparc_rotation_curve,NGC5585_halo_only,1.4899343783255763,0.8145364592347784,1.0,131337.83800244625,2.0,,3.8970329193710325,,0.0,1.0,0.0,,,0.0,0.00011342993000135564,,,0.0,1,,1,-0.01332574502622081
hidden_inference,sparc_rotation_curve,NGC5585_halo_plus_bary,1.4899343783255763,0.8035088547976782,1.0,98114.62140448848,3.0,,3.9489637864133598,,0.0,1.0,0.0,,,0.0,0.0006983050536236081,,,0.0,1,,1,-0.01332574502622081
hidden_inference,sparc_rotation_curve,NGC5907_halo_only,1.432983121056005,1.5124449633890016,0.5319612537526497,1050535.335053533,2.0,,5.056389991168499,,0.6482772817328435,0.35172271826715656,0.21578947368421053,,,0.0,3.799016235061259e-05,,,0.1578947368421053,1,,1,-0.10297213325188634
hidden_inference,sparc_rotation_curve,NGC5907_halo_plus_bary,1.432983121056005,1.5124449633890016,0.5319612537526497,840651.1872542743,3.0,,5.577057255112606,,0.6482772817328435,0.35172271826715656,0.21578947368421053,,,0.0,0.00021044297742796452,,,0.1578947368421053,1,,1,-0.10297213325188634
hidden_inference,sparc_rotation_curve,NGC5985_halo_only,2.819449331402032,1.5325713820021747,0.38525682215402396,732038.9607633702,2.0,,7.478063231360316,,0.7486206341327355,0.25137936586726456,0.2775372775372775,,,0.0,3.741270637876768e-05,,,0.18181818181818182,1,,0,-0.16124380827168766
hidden_inference,sparc_rotation_curve,NGC5985_halo_plus_bary,2.819449331402032,1.5325713820021747,0.38525682215402396,609520.2715443327,3.0,,8.683854625281336,,0.7486206341327355,0.25137936586726456,0.2775372775372775,,,0.0,0.0002564931850753125,,,0.18181818181818182,1,,0,-0.16124380827168766
hidden_inference,sparc_rotation_curve,NGC6015_halo_only,2.7145054641170403,1.663024327003774,0.6198394513244528,748676.5953529223,2.0,,7.987464423438344,,0.627281789412425,0.37271821058757504,0.17500000000000004,,,0.0,1.9911020422637136e-05,,,0.13636363636363635,1,,0,-0.031437237048566914
hidden_inference,sparc_rotation_curve,NGC6015_halo_plus_bary,2.7145054641170403,1.5114409220093168,0.4828250645260335,295958.0374172045,3.0,,8.23856823593497,,0.6805531347635053,0.3194468652364947,0.21745867768595045,,,0.0,0.00014475548553883737,,,0.13636363636363638,1,,0,-0.031437237048566914
hidden_inference,sparc_rotation_curve,NGC6195_halo_only,2.094244435147134,1.3586059769495684,0.3127908549926002,269789.26464268134,2.0,,14.314107842776734,,0.7697707353717824,0.23022926462821752,0.33333333333333337,,,0.0,6.28556758728534e-05,,,0.26086956521739135,1,,0,0.3753945116659823
hidden_inference,sparc_rotation_curve,NGC6195_halo_plus_bary,2.094244435147134,1.469699740512339,0.6136467044945134,27129.11781333845,3.0,,8.940670319203354,,0.5824679779282023,0.4175320220717978,0.17826086956521736,,,0.0,0.0020134834734901077,,,0.13043478260869565,1,,0,0.3753945116659823
hidden_inference,sparc_rotation_curve,NGC6503_halo_only,2.36375235800629,1.269166571170898,0.14929662381319508,1476362.2296791573,2.0,,4.360895561610091,,0.8823664070544671,0.11763359294553287,0.4071684587813619,,,0.0,2.438467786031022e-05,,,0.3225806451612903,1,,1,0.28564699037173225
hidden_inference,sparc_rotation_curve,NGC6503_halo_plus_bary,2.36375235800629,1.0447355258469662,0.1381939027501396,774257.581234187,3.0,,3.1152188691107234,,0.8677235536351595,0.13227644636484046,0.40629800307219655,,,0.0,0.00011717543057774164,,,0.32258064516129037,1,,1,0.28564699037173225
hidden_inference,sparc_rotation_curve,NGC6674_halo_only,1.962806631693174,1.8892464285091581,0.2856632415084734,1092634.2370132215,2.0,,17.01203177458095,,0.8487951401163183,0.15120485988368174,0.2666666666666667,,,0.0,4.9480628495313655e-05,,,0.20000000000000004,1,,0,0.3454417839900356
hidden_inference,sparc_rotation_curve,NGC6674_halo_plus_bary,1.962806631693174,1.8062389286533893,0.4366407419411671,214307.40852850006,3.0,,11.135365169074536,,0.7582596991934522,0.24174030080654788,0.18888888888888894,,,0.0,0.0005329607860711023,,,0.13333333333333336,1,,0,0.3454417839900356
hidden_inference,sparc_rotation_curve,NGC6946_halo_only,2.475371788695327,1.4880014992685644,0.4987546064997431,1438870.916413471,2.0,,15.858304811245498,,0.6648157903436867,0.3351842096563134,0.23102928173922094,,,0.0,1.8468732099836737e-05,,,0.15517241379310345,1,,0,0.44529059061874976
hidden_inference,sparc_rotation_curve,NGC6946_halo_plus_bary,2.475371788695327,1.6725360739692894,0.6733387082636368,213335.011537678,3.0,,8.79675089563383,,0.597414537872622,0.402585462127378,0.16256157635467983,,,0.0,0.000544475440286369,,,0.15517241379310348,1,,0,0.44529059061874976
hidden_inference,sparc_rotation_curve,NGC7331_halo_only,1.9721634603655416,1.4170771901783228,0.22573930807666207,1030281.3276440905,2.0,,9.90042989401054,,0.8407007680024435,0.15929923199755644,0.3676587301587301,,,0.0,3.166710013676034e-05,,,0.2777777777777778,1,,0,0.4927534388173482
hidden_inference,sparc_rotation_curve,NGC7331_halo_plus_bary,1.9721634603655416,1.4380462874606414,0.41453740480249224,225656.8375768124,3.0,,5.021959017966772,,0.7117357011264924,0.2882642988735075,0.2785714285714285,,,0.0,0.00018368881478705572,,,0.2222222222222222,1,,1,0.4927534388173482
hidden_inference,sparc_rotation_curve,NGC7793_halo_only,2.1457970927268715,1.055105100070942,1.0,31744.437743536535,2.0,,7.848264385259634,,0.05222711942842173,0.9477728805715783,0.0,,,0.0,0.00043608589294350506,,,0.0,1,,0,0.156488035467763
hidden_inference,sparc_rotation_curve,NGC7793_halo_plus_bary,2.1457970927268715,1.129415791925505,1.0,6350.765622634751,3.0,,6.620104909778743,,0.11458649051193814,0.8854135094880619,0.0,,,0.0,0.010970551324633588,,,0.0,1,,0,0.156488035467763
hidden_inference,sparc_rotation_curve,NGC7814_halo_only,1.4627552262645034,1.0985798617120746,1.0000000000000002,434248.6676095837,2.0,,25.887133665687227,,0.0897339056975277,0.9102660943024723,0.0,,,0.0,0.00010373562705006,,,0.0,1,,0,0.6130610024334657
hidden_inference,sparc_rotation_curve,NGC7814_halo_plus_bary,1.4627552262645034,1.0768932214030085,1.0,107588.5761465077,3.0,,10.016741550471897,,0.07140282794503028,0.9285971720549697,0.0,,,0.0,0.0037432853012946336,,,0.0,1,,0,0.6130610024334657
hidden_inference,sparc_rotation_curve,UGC00128_halo_only,1.5795113260786042,1.3632553504048706,0.5231715911057697,1164524.7290214647,2.0,,4.114848325674385,,0.6162336051346551,0.3837663948653449,0.22727272727272732,,,0.0,2.2321877825314386e-05,,,0.18181818181818182,1,,1,-0.12987397759457564
hidden_inference,sparc_rotation_curve,UGC00128_halo_plus_bary,1.5795113260786042,1.5330434182916703,0.3293232953562059,1002438.185171492,3.0,,4.649260044928097,,0.7851833213418159,0.21481667865818413,0.3181818181818182,,,0.0,0.00040409404037638564,,,0.22727272727272732,1,,1,-0.12987397759457564
hidden_inference,sparc_rotation_curve,UGC01281_halo_only,1.516623811079363,1.1475695669123889,0.9988455359952018,5467.596451680931,2.0,,5.571202791197391,,0.12959914170374776,0.8704008582962522,0.0,,,0.0,0.00806245213088582,,,0.0,1,,1,0.14529586007305675
hidden_inference,sparc_rotation_curve,UGC01281_halo_plus_bary,1.516623811079363,1.1475695669123889,0.9988455359952018,4276.914982447013,3.0,,4.761730090008951,,0.12959914170374776,0.8704008582962522,0.0,,,0.0,0.04295891052685765,,,0.0,1,,1,0.14529586007305675
hidden_inference,sparc_rotation_curve,UGC02487_halo_only,0.9975025463691152,1.4836591643979629,0.8066135759081428,1569656.934050778,2.0,,11.661929155051624,,0.45633498901653113,0.5436650109834689,0.08823529411764701,,,0.0,3.989096263296191e-05,,,0.058823529411764705,1,,0,0.10224056776125265
hidden_inference,sparc_rotation_curve,UGC02487_halo_plus_bary,0.9975025463691152,1.2772018112022607,0.8066135759081429,315123.078059043,3.0,,10.46960689704764,,0.36845252736616607,0.6315474726338339,0.08823529411764701,,,0.0,0.0010287271409140538,,,0.058823529411764705,1,,0,0.10224056776125265
hidden_inference,sparc_rotation_curve,UGC02885_halo_only,1.823829807603063,1.5487584336991498,0.5822043296675559,118403.1432026288,2.0,,34.68308279874426,,0.6240831901221785,0.3759168098778215,0.19298245614035084,,,0.0,0.00016840277254158973,,,0.15789473684210525,1,,0,0.5912768578533326
hidden_inference,sparc_rotation_curve,UGC02885_halo_plus_bary,1.823829807603063,2.030087224632132,0.6630257272091267,65855.48894381613,3.0,,14.175778580835784,,0.6734003745433784,0.3265996254566216,0.15438596491228074,,,0.0,0.0024540414609739956,,,0.10526315789473685,1,,0,0.5912768578533326
hidden_inference,sparc_rotation_curve,UGC02916_halo_only,2.019138747494897,1.4892147595661203,0.41372802434137,1705128.7049177636,2.0,,17.77420374057137,,0.7221837739092052,0.27781622609079487,0.2770764119601329,,,0.0,1.5284957195257692e-05,,,0.20930232558139533,1,,0,-0.3142580250024245
hidden_inference,sparc_rotation_curve,UGC02916_halo_plus_bary,2.019138747494897,1.6077340128791318,0.4773538039185534,44332.44619765559,3.0,,23.359889904074034,,0.7030890681576689,0.29691093184233114,0.2527131782945737,,,0.0,0.0031941073015675056,,,0.20930232558139536,1,,0,-0.3142580250024245
hidden_inference,sparc_rotation_curve,UGC02953_halo_only,2.2368687318307034,1.056247989681912,0.3257005072515571,12674039.80961733,2.0,,30.571367533681563,,0.6916439032942998,0.30835609670570024,0.31969956791790444,,,0.0,2.06235442324941e-06,,,0.26956521739130446,1,,0,0.2696988472854141
hidden_inference,sparc_rotation_curve,UGC02953_halo_plus_bary,2.2368687318307034,1.196367236260712,0.27832082064849745,2318875.7502203514,3.0,,22.326304949908913,,0.7673617161914271,0.23263828380857285,0.32599033816425116,,,0.0,2.4539683392728573e-05,,,0.24347826086956523,1,,0,0.2696988472854141
hidden_inference,sparc_rotation_curve,UGC03205_halo_only,2.394845650891826,1.4225616341140248,0.3256862955231382,1312591.3291597108,2.0,,8.311244855332797,,0.7710564606039185,0.22894353939608142,0.29607371794871795,,,0.0,2.376284336126233e-05,,,0.22916666666666666,1,,0,-0.5224053564014433
hidden_inference,sparc_rotation_curve,UGC03205_halo_plus_bary,2.394845650891826,1.4598334733660707,0.34532984011080164,827480.1858797328,3.0,,12.653083686122589,,0.7634457310294829,0.23655426897051707,0.29146825396825393,,,0.0,0.00014514305899473472,,,0.22916666666666669,1,,0,-0.5224053564014433
hidden_inference,sparc_rotation_curve,UGC03546_halo_only,1.7128025995084721,1.5717201806648096,1.0,1788302.4325158447,2.0,,39.50956705799665,,0.3637544314172909,0.6362455685827091,0.0,,,0.0,3.7546125419750854e-05,,,0.0,1,,0,0.29824334636290684
hidden_inference,sparc_rotation_curve,UGC03546_halo_plus_bary,1.7128025995084721,1.5357096652829432,1.0,799376.6319037273,3.0,,27.72610156527006,,0.34883525017356887,0.6511647498264311,0.0,,,0.0,0.0005700845730550749,,,0.0,1,,0,0.29824334636290684
hidden_inference,sparc_rotation_curve,UGC03580_halo_only,1.9561716433413,0.9155725299378142,0.9996734260048916,602412.5691943066,2.0,,12.08860645100153,,0.0,1.0,0.0,,,0.0,2.7016106412724247e-05,,,0.0,1,,0,-0.09741627305843248
hidden_inference,sparc_rotation_curve,UGC03580_halo_plus_bary,1.9561716433413,0.9017862123602585,0.9996734260048916,255965.97283938504,3.0,,13.266233437928223,,0.0,1.0,0.0,,,0.0,0.00016953675334574258,,,0.0,1,,0,-0.09741627305843248
hidden_inference,sparc_rotation_curve,UGC04278_halo_only,1.9060373108197468,1.3622921890824147,0.9988455359952016,11838.10679783687,2.0,,6.839451774000795,,0.2667905284930219,0.7332094715069781,0.0,,,0.0,0.004596065643293868,,,0.0,1,,0,0.2266652153738584
hidden_inference,sparc_rotation_curve,UGC04278_halo_plus_bary,1.9060373108197468,1.3068193111659019,0.9988455359952018,10633.00948246,3.0,,5.289185964607787,,0.23566668516394662,0.7643333148360534,0.0,,,0.0,0.026888399059862688,,,0.0,1,,1,0.2266652153738584
hidden_inference,sparc_rotation_curve,UGC04305_halo_only,2.1784857337562045,1.5718958261222773,0.5480918859156118,9233.271316667826,2.0,,4.369211583740611,,0.6513179329016325,0.3486820670983675,0.2056277056277056,,,0.0,0.002440363112915742,,,0.13636363636363638,1,,1,0.007537973193850554
hidden_inference,sparc_rotation_curve,UGC04305_halo_plus_bary,2.1784857337562045,1.5172018025827265,0.23841420444711503,343.8141216549677,3.0,,4.336276583944113,,0.8428592662879364,0.15714073371206355,0.3643939393939394,,,0.0,464.7505548152306,,,0.2727272727272727,1,,1,0.007537973193850554
hidden_inference,sparc_rotation_curve,UGC05253_halo_only,2.327052997982899,1.525514798986715,0.6866702116050931,3514146.0830371366,2.0,,31.960016693755634,,0.5498764010279045,0.4501235989720956,0.15372907153729068,,,0.0,4.901069622098173e-06,,,0.1232876712328767,1,,0,0.5101936914921413
hidden_inference,sparc_rotation_curve,UGC05253_halo_plus_bary,2.327052997982899,1.5102113467236227,0.3697469118465369,456071.0598915713,3.0,,15.654217796617985,,0.7551687632007954,0.24483123679920457,0.28044203982963045,,,0.0,0.00015956178469060973,,,0.2191780821917808,1,,0,0.5101936914921413
hidden_inference,sparc_rotation_curve,UGC05721_halo_only,1.5342190211803404,1.3321343743649983,0.8575441164265486,31011.894450468586,2.0,,4.497908454820642,,0.35626305203983444,0.6437369479601656,0.06521739130434782,,,0.0,0.0005347914786185046,,,0.043478260869565216,1,,1,0.04469115879089681
hidden_inference,sparc_rotation_curve,UGC05721_halo_plus_bary,1.5342190211803404,1.3321343743649983,0.5808255087482757,26074.443553295907,3.0,,4.296891713839336,,0.5639887987837987,0.4360112012162013,0.19275362318840575,,,0.0,0.005533787648547717,,,0.13043478260869565,1,,1,0.04469115879089681
hidden_inference,sparc_rotation_curve,UGC05986_halo_only,1.5589385323502771,1.8649445634024726,0.6294732983598408,73429.54244384344,2.0,,9.754779347452384,,0.6624707722081524,0.3375292277918475,0.17777777777777778,,,0.0,0.00033159953767155547,,,0.13333333333333333,1,,0,0.26556221946967234
hidden_inference,sparc_rotation_curve,UGC05986_halo_plus_bary,1.5589385323502771,2.2322628970242686,0.6797991318374051,23809.014157817543,3.0,,7.164278493506007,,0.6954663661060643,0.3045336338939358,0.15555555555555556,,,0.0,0.009229774933068731,,,0.13333333333333333,1,,0,0.26556221946967234
hidden_inference,sparc_rotation_curve,UGC06446_halo_only,1.54515219719895,1.1980854601465896,0.9975025463691152,23018.898274943203,2.0,,2.49911292756089,,0.1674195376287535,0.8325804623712465,0.0,,,0.0,0.0009579399753198986,,,0.0,1,,1,0.023999677087774077
hidden_inference,sparc_rotation_curve,UGC06446_halo_plus_bary,1.54515219719895,1.2557589890493028,0.9975025463691153,11492.432928654473,3.0,,2.439135024293547,,0.20565765002065062,0.7943423499793494,0.0,,,0.0,0.03433388060496379,,,0.0,1,,1,0.023999677087774077
hidden_inference,sparc_rotation_curve,UGC06786_halo_only,2.673588567984817,1.294712643265524,0.7875391072741638,1830102.864677519,2.0,,27.293422662424206,,0.39172671915226476,0.6082732808477352,0.09333333333333332,,,0.0,1.2142667060278772e-05,,,0.06666666666666667,1,,0,0.6474918805215082
hidden_inference,sparc_rotation_curve,UGC06786_halo_plus_bary,2.673588567984817,1.3315072685885554,0.6882071321733557,867307.9146965586,3.0,,9.621153096862809,,0.4831367815942308,0.5168632184057692,0.13939393939393943,,,0.0,0.000153498999582863,,,0.08888888888888889,1,,0,0.6474918805215082
dynamics,burgers_reduced_order,burgers_mode8,4.54664952695914,1.583143101527774,0.681439837909143,,,,4.334523244416302e-06,,0.5695652292887889,0.4304347707112111,0.1587301587301587,0.007029048617084796,,,,0.9732007949688113,,0.14285714285714285,0,True,0,
dynamics,burgers_reduced_order,burgers_mode16,4.518780703864201,1.583143101527774,0.681439837909143,,,,4.542647273444676e-07,,0.5695652292887889,0.4304347707112111,0.1587301587301587,1.8892094180517426e-06,,,,0.9934549729810692,,0.14285714285714285,0,True,0,
dynamics,burgers_reduced_order,burgers_mode24,4.536766036376595,1.583143101527774,0.681439837909143,,,,4.041074334061424e-08,,0.5695652292887889,0.4304347707112111,0.1587301587301587,4.17895759337468e-08,,,,0.9980192727369779,,0.14285714285714285,0,True,1,
dynamics,burgers_reduced_order,burgers_mode32,4.510405445159173,1.583143101527774,0.681439837909143,,,,5.0484354823581605e-09,,0.5695652292887889,0.4304347707112111,0.1587301587301587,1.9156426070619185e-08,,,,0.9993812686203644,,0.14285714285714285,0,True,1,
dynamics,burgers_reduced_order,burgers_mode48,4.480744082930833,1.583143101527774,0.681439837909143,,,,8.66618653101183e-11,,0.5695652292887889,0.4304347707112111,0.1587301587301587,3.3581552986176353e-09,,,,0.9999374382759184,,0.14285714285714285,0,True,1,
dynamics,linear_control_partial_observation,C_pos,2.954484923932633,1.5582104270754495,0.03372904587680361,529.9791912059973,2.0,,0.005686687271007528,,0.978353985257236,0.021646014742763897,0.4768951216850378,,5246.171108448793,0.0,0.00521735565967617,,2.0,0.4100000000000001,0,,0,
dynamics,linear_control_partial_observation,C_mix,3.107164748198795,1.5582720854018786,0.6123897317387677,609.931825967253,2.0,,0.004325529120747164,,0.6070071860519581,0.39299281394804186,0.18163338062497722,,5246.171108448793,0.0,0.0037280659097840424,,2.0,0.16999999999999998,0,,0,
dynamics,linear_control_partial_observation,C_vel,4.046883704503635,0.22493280029347146,0.6702186236242681,290.1159237633639,1.0,,0.0034494897427831774,,0.0,1.0,0.16484848484848486,,5246.171108448793,0.0,0.1553620857745843,,1.0,0.16,0,,0,
